start_time	seller_email	book_ISBN	is_auction	is_buy_it_now	condition	description	start_price	buy_it_now_price	title																			
1447337458	Whitley.Mahon@duke.edu	393927024	0	1	Used		0	88.87	 Intermediate Microeconomics_  A Modern Approach																			
1447171430	Orpha.Kraus@duke.edu	393970833	0	1	Used		0	72.51	 Statistics																			
1447182251	Tierra.Givan@duke.edu	393975150	0	1	Used		0	33.89	 Macroeconomics																			
1447415547	Nestor.Calvo@duke.edu	393977765	0	1	Used		0	90.26	 The Norton Field Guide To Writing																			
1447320562	Tamela.Winsor@duke.edu	393978796	0	1	Used		0	73.43	 The Enjoyment of Music_ An Introduction to Perceptive Listening																			
1447406142	Fran.Sylvia@duke.edu	393979059	0	1	Used		0	115.42	 The Norton Anthology of American Literature/ 1820-1865																			
1447285128	Liz.Boniello@duke.edu	393979962	0	1	Used		0	23.92	 The Personality Puzzle																			
1447375600	Reggie.Inoue@duke.edu	395977274	0	1	Used		0	96.43	 Geometry																			
1447306834	Hae.Underhill@duke.edu	443100349	0	1	Used		0	101.04	 Biochemistry Illustrated_ Biochemistry And Molecular Biology In The Post-genomic Era																			
1447336223	Collette.Fetzer@duke.edu	471000779	0	1	Used		0	120.71	 Process Dynamics and Control																			
1447345367	Alline.Eilers@duke.edu	471120626	0	1	Used		0	95.62	 Stochastic Processes																			
1447262579	Zenaida.Rehbein@duke.edu	471134767	0	1	Used		0	112.24	 Automatic Control Systems																			
1447169355	Earline.Christian@duke.edu	471152323	0	1	Used		0	117.11	 Fundamentals of Thermodynamics																			
1447126387	Jenelle.Delpino@duke.edu	471153680	0	1	Used		0	33.54	 Medical Instrumentation_ Application and Design																			
1447220631	Velia.Malagon@duke.edu	471198269	0	1	Used		0	42.67	 Mathematical Methods in the Physical Sciences																			
1447280515	Fabiola.Hartshorn@duke.edu	471202312	0	1	Used		0	63.36	 Introduction to Fluid Mechanics																			
1447351493	Alma.Kirby@duke.edu	047123009X	0	1	Used		0	115.3	 Government and Not-For-Profit Accounting_ Concepts and Practices																			
1447358382	Kris.Craddock@duke.edu	471232319	0	1	Used		0	132.89	 Fundamentals of Physics_ Extended																			
1447201281	Rozella.Studebaker@duke.edu	471272140	0	1	Used		0	117.31	 Probability and Stochastic Processes_ A Friendly Introduction for Electrical and Computer Engineers																			
1447306900	China.Chavarin@duke.edu	471274712	0	1	Used		0	81.29	 Fundamentals of Engineering Thermodynamics																			
1447448674	Tyrone.Rozier@duke.edu	471321680	0	1	Used		0	118.3	 Analysis and Design of Analog Integrated Circuits																			
1447369747	Arletta.Jiang@duke.edu	471348066	0	1	Used		0	33.27	 Systems Analysis and Design With Uml Version 2.0_ An Object-Oriented Approach																			
1447401666	Wendell.Tocco@duke.edu	471393622	0	1	Used		0	31.72	 Spectrometric Identification of Organic Compounds																			
1447242043	Almeda.Holmberg@duke.edu	471410772	0	1	Used		0	144.38	 Transport Phenomena																			
1447216294	Lanie.Bald@duke.edu	471413895	0	1	Used		0	33.78	 Facilities Planning																			
1447225701	Taisha.Pride@duke.edu	047141526X	0	1	Used		0	138.03	 Introduction To Solid State Physics																			
1447257849	Tameika.Thome@duke.edu	471417998	0	1	Used		0	75.06	 Organic Chemistry																			
1447324963	Anisa.Tatro@duke.edu	471420840	0	1	Used		0	145.28	 Microbiology_ Principles and Explorations																			
1447202417	Tobias.Jorgenson@duke.edu	471433373	0	1	Used		0	29.88	 Elementary Numerical Analysis																			
1447330641	Shenna.Horne@duke.edu	471433381	0	1	Used		0	78.48	 Elementary Differential Equations and Boundary Value Problems																			
1447184362	Emmie.Stoll@duke.edu	047143339X	0	1	Used		0	113.04	 Elementary Differential Equations																			
1447229701	Josh.Funk@duke.edu	471445770	0	1	Used		0	28.73	 Control Systems Engineering																			
1447075687	Regena.Conner@duke.edu	471445932	0	1	Used		0	142.87	 Theory And Design For Mechanical Measurements																			
1447177214	Luciano.Madonia@duke.edu	471450073	0	1	Used		0	117.56	 Cognition																			
1447075873	Neal.Woodburn@duke.edu	471465801	0	1	Used		0	86.59	 Cell and Molecular Biology_ Concepts and Experiments																			
1447257900	Diane.Fang@duke.edu	471470155	0	1	Used		0	55.51	 Heating/ Ventilating/ and Air Conditioning_ Analysis and Design																			
1447266254	Scottie.Poissant@duke.edu	471487287	0	1	Used		0	89.67	 Basic Engineering Circuit Analysis																			
1447227073	Carrie.Verdugo@duke.edu	047148735X	0	1	Used		0	100.74	 Design And Analysis Of Experiments																			
1447182496	Alexa.Acquaviva@duke.edu	471488852	0	1	Used		0	133.85	 Advanced Engineering Mathematics																			
1447285909	Lanell.Glanton@duke.edu	471563374	0	1	Used		0	147.07	 Foundations of Multinational Financial Management																			
1447309765	Bobbye.Leavitt@duke.edu	471655279	0	1	Used		0	129.5	 Financial Accounting																			
1447126261	Britt.Kwak@duke.edu	471656313	0	1	Used		0	64.5	 Introduction to Statistical Quality Control																			
1447364406	Stanford.Hagerty@duke.edu	471661775	0	1	Used		0	57.61	 Fundamentals Of Machine Component Design																			
1447230661	Alden.Golliday@duke.edu	471661783	0	1	Used		0	36.9	 Managerial Accounting_ Tools For Business Decision Making																			
1447201964	Awilda.Tunstall@duke.edu	471662933	0	1	Used		0	98.98	 Mathematics for Elementary Teachers_ A Contemporary Approach																			
1447611634	Hollis.Rocchio@duke.edu	324405421	0	1	Used		0	94.95	 Organization Theory And Design																			
1447578856	Ariel.Brannon@duke.edu	393924963	0	1	Used		0	26.61	 Managerial Economics																			
1447586237	Wayne.Sorrels@duke.edu	393925536	0	1	Used		0	51.99	 Introduction to Sociology																			
1447613938	Lupe.Flansburg@duke.edu	393927024	0	1	Used		0	84.37	 Intermediate Microeconomics_  A Modern Approach																			
1447447910	David.Pippins@duke.edu	393970833	0	1	Used		0	68.01	 Statistics																			
1447458731	Helaine.Cleaves@duke.edu	393975150	0	1	Used		0	29.39	 Macroeconomics																			
1447692027	Annika.Mayberry@duke.edu	393977765	0	1	Used		0	85.76	 The Norton Field Guide To Writing																			
1447597042	Carlie.Bland@duke.edu	393978796	0	1	Used		0	68.93	 The Enjoyment of Music_ An Introduction to Perceptive Listening																			
1447682622	Adela.Schartz@duke.edu	393979059	0	1	Used		0	110.92	 The Norton Anthology of American Literature/ 1820-1865																			
1447561608	Alix.Bixby@duke.edu	393979962	0	1	Used		0	19.42	 The Personality Puzzle																			
1447652080	Darwin.Hannaford@duke.edu	395977274	0	1	Used		0	91.93	 Geometry																			
1447583314	Abel.Leventhal@duke.edu	443100349	0	1	Used		0	96.54	 Biochemistry Illustrated_ Biochemistry And Molecular Biology In The Post-genomic Era																			
1447612703	Conception.Jalbert@duke.edu	471000779	0	1	Used		0	116.21	 Process Dynamics and Control																			
1447621847	Dori.Dineen@duke.edu	471120626	0	1	Used		0	91.12	 Stochastic Processes																			
1447539059	Kristyn.Lasko@duke.edu	471134767	0	1	Used		0	107.74	 Automatic Control Systems																			
1447445835	Harland.Schweigert@duke.edu	471152323	0	1	Used		0	112.61	 Fundamentals of Thermodynamics																			
1447402867	Cassondra.Burkhead@duke.edu	471153680	0	1	Used		0	29.04	 Medical Instrumentation_ Application and Design																			
1447497111	Kenton.Cavazos@duke.edu	471198269	0	1	Used		0	38.17	 Mathematical Methods in the Physical Sciences																			
1447556995	Ramon.Eldred@duke.edu	471202312	0	1	Used		0	58.86	 Introduction to Fluid Mechanics																			
1447627973	Venetta.Golub@duke.edu	047123009X	0	1	Used		0	110.8	 Government and Not-For-Profit Accounting_ Concepts and Practices																			
1447634862	Pa.Roger@duke.edu	471232319	0	1	Used		0	128.39	 Fundamentals of Physics_ Extended																			
1447477761	Waneta.Gossage@duke.edu	471272140	0	1	Used		0	112.81	 Probability and Stochastic Processes_ A Friendly Introduction for Electrical and Computer Engineers																			
1447583380	Dawna.Herring@duke.edu	471274712	0	1	Used		0	76.79	 Fundamentals of Engineering Thermodynamics																			
1447725154	Brittanie.Severance@duke.edu	471321680	0	1	Used		0	113.8	 Analysis and Design of Analog Integrated Circuits																			
1447646227	Sharen.Lacayo@duke.edu	471348066	0	1	Used		0	28.77	 Systems Analysis and Design With Uml Version 2.0_ An Object-Oriented Approach																			
1447678146	Leoma.Lasater@duke.edu	471393622	0	1	Used		0	27.22	 Spectrometric Identification of Organic Compounds																			
1447518523	Eric.Fentress@duke.edu	471410772	0	1	Used		0	139.88	 Transport Phenomena																			
1447492774	Rachele.Lowman@duke.edu	471413895	0	1	Used		0	29.28	 Facilities Planning																			
																												
																												
																												
																												
																												
																												
																												
																												
																												
